,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
389,FC,2024-08-26,92.3,-2.15,5.17,"Wheeler, Zack",605170,554430,,ball,,,,,12,Victor Caratini flies out to left fielder Austin Hays.,R,L,R,PHI,HOU,B,,,0,0,2024,0.26,0.87,0.41,3.55,,,,1,6,Top,,,,,592663,,,6.066715965483055,-134.42751736450845,-0.2510759121148044,1.9375972030283968,27.30994857727023,-21.68867360797196,3.37,1.55,,,,94.2,2514,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.26,,,,,,,,44,1,Cutter,1,2,2,1,2,1,2,1,Standard,Standard,214,0.0,0.025,,
390,FC,2024-08-26,91.6,-2.04,5.26,"Wheeler, Zack",572138,554430,field_out,hit_into_play,,,,,6,Jon Singleton flies out to shortstop Trea Turner.,R,L,R,PHI,HOU,X,6.0,fly_ball,2,0,2024,-0.13,0.88,0.31,2.72,,,,0,6,Top,97.99,125.81,,,592663,,,6.317160889693165,-133.40542423675245,-2.590805119788094,-2.714998302326149,24.265315575449534,-21.23945318295591,3.26,1.55,200.0,63.6,42.0,93.5,2656,7.0,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.46,0.369,0.34,0.0,1.0,0.0,0.0,3.0,43,3,Cutter,1,2,2,1,2,1,2,1,Standard,Standard,211,0.024,-0.324,74.07996,6.66535
391,ST,2024-08-26,85.8,-2.13,5.17,"Wheeler, Zack",572138,554430,,ball,,,,,13,Jon Singleton flies out to shortstop Trea Turner.,R,L,R,PHI,HOU,B,,,1,0,2024,1.05,0.02,-0.34,1.23,,,,0,6,Top,,,,,592663,,,2.1325386880981214,-124.87597467554714,-3.065651199154248,10.411044533855833,27.72414951920066,-31.515320767923512,3.32,1.55,,,,86.4,2557,6.9,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.6,,,,,,,,43,2,Sweeper,1,2,2,1,2,1,2,1,Standard,Standard,89,0.0,0.062,,
392,FF,2024-08-26,93.5,-2.08,5.32,"Wheeler, Zack",572138,554430,,ball,,,,,12,Jon Singleton flies out to shortstop Trea Turner.,R,L,R,PHI,HOU,B,,,0,0,2024,-0.62,1.01,1.1,3.84,,,,0,6,Top,,,,,592663,,,9.73867663704154,-135.88287963282127,-0.3018354612839481,-9.74606154295272,27.60020966708393,-19.71233387856907,3.26,1.6,,,,95.2,2235,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.3,,,,,,,,43,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,232,0.0,0.034,,
393,SI,2024-08-26,95.7,-2.08,5.12,"Wheeler, Zack",665161,554430,field_out,hit_into_play,,,,,7,"Jeremy Peña grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,PHI,HOU,X,6.0,ground_ball,1,1,2024,-1.46,0.49,-0.3,1.89,,,,2,5,Top,109.91,149.15,,,592663,,,8.104232220306725,-139.09982048176556,-4.040339303101784,-20.72858513579628,31.534218530014183,-25.113968791907304,3.65,1.76,3.0,93.0,-29.0,97.2,2368,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.28,0.071,0.085,0.0,1.0,0.0,0.0,2.0,38,3,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,225,0.008,-0.094,68.51455,7.38758
394,SI,2024-08-26,95.3,-2.13,5.09,"Wheeler, Zack",665161,554430,,ball,,,,,13,"Jeremy Peña grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,PHI,HOU,B,,,0,1,2024,-1.42,0.39,-0.78,1.3,,,,2,5,Top,,,,,592663,,,6.850898983383839,-138.5290870986254,-5.253433758153925,-19.76267427928074,30.34224984011105,-26.16379937454863,3.77,1.77,,,,96.7,2309,7.1,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.39,,,,,,,,38,2,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,231,0.0,0.011,,
395,FF,2024-08-26,95.4,-2.02,5.25,"Wheeler, Zack",665161,554430,,called_strike,,,,,5,"Jeremy Peña grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,PHI,HOU,S,,,0,0,2024,-0.84,1.19,0.2,2.83,,,,2,5,Top,,,,,592663,,,7.874291589314191,-138.78450004464423,-3.5129371669245426,-12.554890066752185,29.688448156996383,-16.10846177191145,3.6,1.76,,,,97.2,2474,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.28,,,,,,,,38,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,226,0.0,-0.016,,
396,SI,2024-08-26,94.7,-2.01,5.19,"Wheeler, Zack",673237,554430,field_out,hit_into_play,,,,,13,Yainer Diaz flies out to center fielder Brandon Marsh.,R,R,R,PHI,HOU,X,8.0,fly_ball,0,0,2024,-1.32,0.49,-1.14,1.99,,,,1,5,Top,151.61,83.82,,,592663,,,5.283898127546349,-137.76019985410724,-3.8207194042375594,-17.92319353439229,31.05947930557717,-25.323138259261853,3.18,1.49,294.0,85.7,35.0,96.2,2313,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.32,0.017,0.024,0.0,1.0,0.0,0.0,3.0,37,1,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,226,0.013,-0.161,74.64991,7.37233
397,CU,2024-08-26,82.7,-2.14,5.22,"Wheeler, Zack",670541,554430,strikeout,swinging_strike_blocked,,,,,14,Yordan Alvarez strikes out swinging.,R,L,R,PHI,HOU,S,2.0,,0,2,2024,0.77,-0.69,0.63,0.16,,,,0,5,Top,,,,,592663,,,4.871964850963307,-120.47645093492412,-3.767029431101908,6.656720079505404,22.33093009297425,-38.45267788519495,3.49,1.62,,,,84.0,2733,7.0,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.54,,0.0,0.0,1.0,0.0,0.0,,36,3,Curveball,0,2,2,0,2,0,2,0,Strategic,Standard,59,0.017,-0.146,75.6398,9.37519
398,CU,2024-08-26,81.6,-2.09,5.32,"Wheeler, Zack",670541,554430,,foul,,,,,9,Yordan Alvarez strikes out swinging.,R,L,R,PHI,HOU,S,,,0,1,2024,1.01,-0.76,0.54,1.91,,,,0,5,Top,,,,,592663,,,4.001311155323804,-118.81871158626345,0.3759594279267793,8.830644347041154,22.77216963715048,-39.68515221601481,3.49,1.62,369.0,102.1,31.0,82.4,2742,6.8,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.71,,,,,,,,36,2,Curveball,0,2,2,0,2,0,2,0,Strategic,Standard,62,0.0,-0.049,79.43925,8.63026
399,FC,2024-08-26,91.5,-2.11,5.23,"Wheeler, Zack",670541,554430,,foul,,,,,12,Yordan Alvarez strikes out swinging.,R,L,R,PHI,HOU,S,,,0,0,2024,0.0,1.0,0.84,3.23,,,,0,5,Top,,,,,592663,,,7.556011927599666,-133.2545690444017,-1.4126392521290203,-1.4449606196795084,25.771158420528835,-20.04247715443858,3.49,1.62,84.0,77.1,84.0,93.5,2522,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.3,,,,,,,,36,1,Cutter,0,2,2,0,2,0,2,0,Standard,Standard,219,0.0,-0.033,79.69847,7.30867
400,CU,2024-08-26,82.6,-2.22,5.23,"Wheeler, Zack",608324,554430,strikeout,foul_tip,,,,,14,Alex Bregman strikes out on a foul tip.,R,R,R,PHI,HOU,S,2.0,,0,2,2024,0.75,-0.69,0.06,1.31,,694376.0,,2,4,Top,,,,,592663,,,3.806047163980239,-120.40503204237604,-1.1453357931742698,6.628504727936921,21.610142838732838,-38.93105338170901,3.31,1.61,,,,84.3,2778,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.34,,0.0,0.0,1.0,0.0,0.0,,32,3,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,63,0.028,-0.215,64.55831,8.11285
401,ST,2024-08-26,85.4,-2.22,5.11,"Wheeler, Zack",608324,554430,,foul,,,,,2,Alex Bregman strikes out on a foul tip.,R,R,R,PHI,HOU,S,,,0,1,2024,0.58,0.86,-0.18,3.04,,694376.0,,2,4,Top,,,,,592663,,,3.707582611633709,-124.36565307936684,-0.3494144198955013,5.32552514724546,23.81450226174646,-23.32653644933867,3.31,1.61,233.0,75.0,56.0,86.8,2664,7.0,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.47,,,,,,,,32,2,Sweeper,0,2,2,0,2,0,2,0,Standard,Standard,81,0.0,-0.075,65.82119,7.35344
402,SI,2024-08-26,95.9,-2.22,5.1,"Wheeler, Zack",608324,554430,,called_strike,,,,,4,Alex Bregman strikes out on a foul tip.,R,R,R,PHI,HOU,S,,,0,0,2024,-1.41,0.41,-0.52,2.55,,694376.0,,2,4,Top,,,,,592663,,,7.813383984517538,-139.36274929824705,-2.029308103309238,-20.202511465159937,33.5086545404188,-26.62346211145417,3.36,1.71,,,,97.0,2436,7.1,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.36,,,,,,,,32,1,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,233,0.0,-0.045,,
403,ST,2024-08-26,85.8,-2.3,5.21,"Wheeler, Zack",694376,554430,double,hit_into_play,,,,,3,Shay Whitcomb doubles (3) on a fly ball to left fielder Austin Hays.   Victor Caratini scores.    Jake Meyers scores.,R,R,R,PHI,HOU,X,7.0,fly_ball,0,0,2024,0.48,0.65,0.71,2.99,605170.0,,676694.0,2,4,Top,43.03,118.13,,,592663,,,6.212146017438876,-124.95089187494332,-0.3310029582561276,3.880633443014803,24.2432505565592,-25.51734811634912,3.37,1.53,285.0,81.3,35.0,86.9,2496,6.9,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.63,0.031,0.037,1.25,1.0,1.0,1.0,3.0,31,1,Sweeper,0,0,0,0,2,0,2,0,Standard,Standard,82,-0.228,1.517,71.19382,8.30578
404,SI,2024-08-26,95.3,-2.17,5.17,"Wheeler, Zack",676694,554430,force_out,hit_into_play,,,,,4,"Jake Meyers grounds into a force out, third baseman Alec Bohm to second baseman Bryson Stott.   Victor Caratini to 3rd.    Ben Gamel out at 2nd.    Jake Meyers to 1st.",R,R,R,PHI,HOU,X,5.0,ground_ball,0,0,2024,-1.47,0.51,-0.7,2.59,,605170.0,592325.0,1,4,Top,92.18,159.84,,,592663,,,7.329748640524806,-138.57886119707314,-2.344003245121151,-20.57454287023046,30.02903046524693,-25.237714881495183,3.33,1.55,8.0,88.1,-17.0,97.4,2320,7.5,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.04,0.094,0.102,0.0,1.0,0.0,0.0,2.0,30,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,225,0.046,-0.597,69.90481,6.68867
405,SI,2024-08-26,95.9,-2.08,5.19,"Wheeler, Zack",592325,554430,single,hit_into_play,,,,,5,Ben Gamel singles on a ground ball to left fielder Austin Hays.   Victor Caratini to 2nd.,R,L,R,PHI,HOU,X,7.0,ground_ball,0,1,2024,-1.46,0.61,0.03,2.39,,,605170.0,1,4,Top,81.75,105.38,,,592663,,,9.083839360378189,-139.45224378331687,-3.2987546899815445,-21.05873787295976,28.059067204239557,-23.626066945670782,3.41,1.56,120.0,106.6,4.0,98.2,2389,7.4,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.09,0.583,0.545,0.9,1.0,1.0,0.0,4.0,29,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,229,-0.043,0.525,,
406,FF,2024-08-26,95.5,-2.01,5.32,"Wheeler, Zack",592325,554430,,foul,,,,,6,Ben Gamel singles on a ground ball to left fielder Austin Hays.   Victor Caratini to 2nd.,R,L,R,PHI,HOU,S,,,0,0,2024,-0.89,1.24,0.38,2.57,,,605170.0,1,4,Top,,,,,592663,,,8.478289427660162,-138.84860621346994,-4.460931952757709,-13.427712856008004,30.902627619298755,-15.30596367414284,3.41,1.56,6.0,80.3,-22.0,97.2,2496,7.3,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.21,,,,,,,,29,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,230,0.0,-0.047,54.0236,4.56844
407,FF,2024-08-26,94.5,-2.11,5.15,"Wheeler, Zack",605170,554430,walk,ball,,,,,9,Victor Caratini walks.,R,L,R,PHI,HOU,B,,,3,2,2024,-0.55,1.09,0.64,1.53,,,,1,4,Top,,,,,592663,,,8.579423769356179,-137.36829527733804,-6.337170704681531,-8.67199915889919,26.98922912568916,-17.19848036149242,3.34,1.55,,,,97.0,2449,7.5,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.01,,0.689131,0.7,1.0,0.0,0.0,,28,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,229,-0.03,0.22,,
408,ST,2024-08-26,86.7,-2.28,5.17,"Wheeler, Zack",605170,554430,,swinging_strike,,,,,9,Victor Caratini walks.,R,L,R,PHI,HOU,S,,,3,1,2024,0.74,0.24,0.61,1.95,,,,1,4,Top,,,,,592663,,,5.445025110386106,-126.21617712700692,-1.9975917914411492,6.817325528340552,25.212481089979097,-29.43890959001361,3.33,1.55,,,,87.7,2578,6.8,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.66,,,,,,,,28,5,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,77,0.0,-0.058,45.91024,7.09296
409,FF,2024-08-26,96.0,-2.11,5.25,"Wheeler, Zack",605170,554430,,called_strike,,,,,1,Victor Caratini walks.,R,L,R,PHI,HOU,S,,,3,0,2024,-0.8,1.13,-0.31,2.99,,,,1,4,Top,,,,,592663,,,6.731069304411553,-139.68708119433134,-3.023193699186597,-11.993203870559078,29.469527884696763,-16.825710754552546,3.41,1.5,,,,98.0,2425,7.3,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.2,,,,,,,,28,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,229,0.0,-0.051,,
410,FF,2024-08-26,95.6,-2.02,5.23,"Wheeler, Zack",605170,554430,,ball,,,,,1,Victor Caratini walks.,R,L,R,PHI,HOU,B,,,2,0,2024,-0.74,1.03,-0.76,3.17,,,,1,4,Top,,,,,592663,,,5.075855045248675,-139.22868415082488,-2.199439391613753,-10.701259270377708,29.36900326702603,-18.484282411655997,3.34,1.55,,,,97.4,2435,7.1,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.35,,,,,,,,28,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,226,0.0,0.088,,
411,SI,2024-08-26,95.0,-2.15,5.18,"Wheeler, Zack",605170,554430,,ball,,,,,13,Victor Caratini walks.,R,L,R,PHI,HOU,B,,,1,0,2024,-1.21,0.59,-1.26,2.45,,,,1,4,Top,,,,,592663,,,5.132437960277983,-138.40124950186976,-2.893570976860508,-16.75549601233458,29.28480961166879,-24.10152266117584,3.33,1.58,,,,96.5,2308,7.0,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.52,,,,,,,,28,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,226,0.0,0.046,,
412,FF,2024-08-26,94.6,-2.04,5.26,"Wheeler, Zack",605170,554430,,ball,,,,,12,Victor Caratini walks.,R,L,R,PHI,HOU,B,,,0,0,2024,-0.52,1.19,0.6,3.93,,,,1,4,Top,,,,,592663,,,8.203131614746932,-137.58260606556058,-0.4411975445068583,-8.4062739591008,29.77018027569067,-17.18775262712447,3.32,1.57,,,,96.6,2499,7.4,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.09,,,,,,,,28,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,224,0.0,0.025,,
413,ST,2024-08-26,86.8,-2.22,5.2,"Wheeler, Zack",572138,554430,field_out,hit_into_play,,,,,9,"Jon Singleton grounds out, first baseman Bryce Harper to pitcher Zack Wheeler.",R,L,R,PHI,HOU,X,3.0,ground_ball,2,2,2024,1.0,0.21,0.43,1.86,,,,0,4,Top,165.51,160.7,,,592663,,,4.32196167466496,-126.4670325683218,-2.306838224739556,10.017415412946931,23.640088246478918,-29.717505832578787,3.26,1.55,80.0,93.7,5.0,87.9,2569,6.7,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.8,0.514,0.503,0.0,1.0,0.0,0.0,4.0,27,5,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,94,0.027,-0.203,75.05268,7.20294
414,FC,2024-08-26,90.9,-2.11,5.27,"Wheeler, Zack",572138,554430,,ball,,,,,14,"Jon Singleton grounds out, first baseman Bryce Harper to pitcher Zack Wheeler.",R,L,R,PHI,HOU,B,,,1,2,2024,0.39,0.54,0.95,1.32,,,,0,4,Top,,,,,592663,,,6.934075907620746,-132.2895656072931,-5.318109859744284,3.4767865917794687,23.17905039186209,-24.936558945898437,3.25,1.49,,,,93.0,2666,7.1,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.38,,,,,,,,27,4,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,196,0.0,0.036,,
415,FF,2024-08-26,95.3,-2.06,5.34,"Wheeler, Zack",572138,554430,,called_strike,,,,,3,"Jon Singleton grounds out, first baseman Bryce Harper to pitcher Zack Wheeler.",R,L,R,PHI,HOU,S,,,1,1,2024,-0.82,1.24,0.72,3.27,,,,0,4,Top,,,,,592663,,,9.299686958436508,-138.49656284384707,-2.643508086209539,-12.536116525650264,29.539393272597664,-15.762695402463748,3.25,1.49,,,,97.1,2499,7.3,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.21,,,,,,,,27,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,230,0.0,-0.05,,
416,FF,2024-08-26,95.6,-2.09,5.25,"Wheeler, Zack",572138,554430,,ball,,,,,14,"Jon Singleton grounds out, first baseman Bryce Harper to pitcher Zack Wheeler.",R,L,R,PHI,HOU,B,,,0,1,2024,-0.99,1.24,1.64,1.5,,,,0,4,Top,,,,,592663,,,12.281261733890313,-138.657563517556,-7.180411244437937,-15.484519040062024,29.802558810468515,-14.67749920415415,3.33,1.55,,,,97.4,2481,7.4,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.11,,,,,,,,27,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,230,0.0,0.023,,
417,FC,2024-08-26,90.4,-2.24,5.3,"Wheeler, Zack",572138,554430,,swinging_strike,,,,,12,"Jon Singleton grounds out, first baseman Bryce Harper to pitcher Zack Wheeler.",R,L,R,PHI,HOU,S,,,0,0,2024,0.05,0.88,0.24,3.66,,,,0,4,Top,,,,,592663,,,6.141451013775312,-131.74990314561893,-0.1205806147524894,-0.54650433852944,24.420507058089356,-21.960786624147968,3.26,1.55,,,,92.1,2439,6.9,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.59,,,,,,,,27,1,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,212,0.0,-0.033,27.52674,4.10494
418,ST,2024-08-26,84.6,-2.31,5.06,"Wheeler, Zack",665161,554430,field_out,hit_into_play,,,,,12,Jeremy Peña flies out to center fielder Brandon Marsh.,R,R,R,PHI,HOU,X,8.0,fly_ball,0,2,2024,0.8,0.33,1.0,3.34,,608324.0,670541.0,2,3,Top,166.89,57.23,,,592663,,,6.216779210601966,-123.0885789657464,1.700610905067578,7.0233120064566,23.383419597458555,-29.30397158061147,3.65,1.76,365.0,96.8,29.0,85.9,2650,7.0,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.46,0.334,0.567,0.0,1.0,0.0,0.0,5.0,21,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,65,0.048,-0.295,69.02891,7.31222
419,FF,2024-08-26,96.1,-2.24,5.11,"Wheeler, Zack",665161,554430,,foul,,,,,2,Jeremy Peña flies out to center fielder Brandon Marsh.,R,R,R,PHI,HOU,S,,,0,1,2024,-0.76,1.18,-0.26,3.4,,608324.0,670541.0,2,3,Top,,,,,592663,,,7.0948193128669095,-139.81182146747977,-1.6882313604914712,-11.541872033980102,29.54274894329875,-16.413574324501692,3.65,1.76,216.0,79.3,21.0,98.0,2449,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.26,,,,,,,,21,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,233,0.0,-0.073,67.43439,6.05766
420,ST,2024-08-26,85.7,-2.23,5.11,"Wheeler, Zack",665161,554430,,foul,,,,,2,Jeremy Peña flies out to center fielder Brandon Marsh.,R,R,R,PHI,HOU,S,,,0,0,2024,0.79,0.36,-0.14,3.63,,608324.0,670541.0,2,3,Top,,,,,592663,,,3.3786454790066136,-124.98187212178682,1.9864733178873468,7.777927048994274,21.43764155722804,-28.925786931690183,3.65,1.76,203.0,71.3,42.0,87.1,2608,6.7,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.79,,,,,,,,21,1,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,77,0.0,-0.077,70.88079,6.66681
421,FF,2024-08-26,95.4,-2.08,5.13,"Wheeler, Zack",673237,554430,strikeout,swinging_strike,,,,,11,Yainer Diaz strikes out swinging.,R,R,R,PHI,HOU,S,2.0,,1,2,2024,-0.6,1.11,-0.18,3.89,,608324.0,670541.0,1,3,Top,,,,,592663,,,6.476531575599679,-138.85175310106249,-0.1522827664796143,-9.190602720502936,29.36387969989104,-17.930885907853636,3.18,1.49,,,,97.3,2436,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.3,,0.0,0.0,1.0,0.0,0.0,,20,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,228,0.049,-0.344,67.22951,5.94736
422,CU,2024-08-26,83.6,-2.19,5.1,"Wheeler, Zack",673237,554430,,blocked_ball,,,,,14,Yainer Diaz strikes out swinging.,R,R,R,PHI,HOU,B,,,0,2,2024,0.66,-0.77,1.52,-0.17,,608324.0,670541.0,1,3,Top,,,,,592663,,,7.35031256259315,-121.66020274930456,-4.2859360805977085,5.223279660978772,22.91086340799956,-39.23834584626319,3.18,1.44,,,,85.0,2756,7.1,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.42,,,,,,,,20,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,63,0.0,0.043,,
423,SI,2024-08-26,95.8,-2.25,5.12,"Wheeler, Zack",673237,554430,,swinging_strike,,,,,1,Yainer Diaz strikes out swinging.,R,R,R,PHI,HOU,S,,,0,1,2024,-1.3,0.41,-0.48,2.83,,608324.0,670541.0,1,3,Top,,,,,592663,,,7.752872870134017,-139.33586850262873,-1.392876512353919,-18.625484989048225,31.085793822177987,-26.7516616559416,3.18,1.49,,,,97.7,2371,7.4,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.15,,,,,,,,20,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,226,0.0,-0.093,71.53172,6.48021
424,SI,2024-08-26,96.0,-2.09,5.08,"Wheeler, Zack",673237,554430,,foul,,,,,7,Yainer Diaz strikes out swinging.,R,R,R,PHI,HOU,S,,,0,0,2024,-1.51,0.35,-0.65,2.0,,608324.0,670541.0,1,3,Top,,,,,592663,,,7.33485802546421,-139.58437977177482,-3.3830230599835485,-21.343182325813903,30.732439888479984,-27.08260593248336,3.18,1.49,214.0,71.3,37.0,97.6,2325,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.31,,,,,,,,20,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,229,0.0,-0.076,71.82987,6.94164
425,FS,2024-08-26,87.9,-2.07,5.19,"Wheeler, Zack",670541,554430,walk,ball,,,,,14,Yordan Alvarez walks.   Alex Bregman to 2nd.,R,L,R,PHI,HOU,B,,,3,2,2024,-0.93,0.58,0.28,1.28,,,608324.0,1,3,Top,,,,,592663,,,7.773860879557027,-127.78396251987816,-4.672377705412348,-11.718212182181407,25.039294118723404,-24.99478039768733,3.54,1.72,,,,89.7,1587,7.3,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.16,,0.689131,0.7,1.0,0.0,0.0,,19,9,Split-Finger,0,0,0,0,0,0,0,0,Strategic,Standard,243,-0.04,0.305,,
426,FF,2024-08-26,96.3,-2.0,5.18,"Wheeler, Zack",670541,554430,,foul,,,,,1,Yordan Alvarez walks.   Alex Bregman to 2nd.,R,L,R,PHI,HOU,S,,,3,2,2024,-0.77,1.33,-0.72,3.24,,,608324.0,1,3,Top,,,,,592663,,,5.232702040589459,-140.10863358985696,-2.625730244475696,-11.36226399200476,32.09370221499797,-14.305856729668632,3.49,1.62,134.0,76.7,19.0,97.9,2493,7.2,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.26,,,,,,,,19,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,229,0.0,0.0,74.50047,6.72192
427,CU,2024-08-26,81.8,-2.09,5.25,"Wheeler, Zack",670541,554430,,foul,,,,,8,Yordan Alvarez walks.   Alex Bregman to 2nd.,R,L,R,PHI,HOU,S,,,3,2,2024,0.78,-0.76,-0.22,1.73,,,608324.0,1,3,Top,,,,,592663,,,2.7558762885965478,-119.079218974793,0.0898858656160541,6.865465799325194,22.696262026797623,-39.66111356425512,3.49,1.62,2.0,34.8,-45.0,82.6,2708,6.8,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.68,,,,,,,,19,7,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,62,0.0,0.0,70.39704,8.82026
428,CU,2024-08-26,81.2,-2.0,5.37,"Wheeler, Zack",670541,554430,,ball,,,,,13,Yordan Alvarez walks.   Alex Bregman to 2nd.,R,L,R,PHI,HOU,B,,,2,2,2024,0.81,-0.85,-1.21,2.42,,,608324.0,1,3,Top,,,,,592663,,,0.2324098511695891,-118.32326389199405,1.6352882624154967,7.553599007355719,22.127501146100094,-40.72582362156126,3.54,1.67,,,,82.0,2756,6.7,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.78,,,,,,,,19,6,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,60,0.0,0.091,,
429,FF,2024-08-26,97.0,-2.09,5.19,"Wheeler, Zack",670541,554430,,foul,,,,,2,Yordan Alvarez walks.   Alex Bregman to 2nd.,R,L,R,PHI,HOU,S,,,2,2,2024,-0.79,1.11,0.27,3.14,,,608324.0,1,3,Top,,,,,592663,,,8.255730742027895,-141.19233075960102,-2.588621275366427,-12.259901012480888,27.981472422601133,-16.779713827499226,3.49,1.62,186.0,72.6,59.0,99.3,2502,7.3,745538,554430,592663,547180,681082,664761,607208,669720,669016,592206,53.23,,,,,,,,19,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,231,0.0,0.0,80.47609,6.57681
